borrower_id,income_band,annual_income,employment_type,years_employed,credit_grade,credit_score,region,age
B014380,Middle,950345,Salaried,17,E,497,South,26
B014381,Middle,875928,Salaried,3,C,652,Central,34
B014382,Lower-Middle,546296,Salaried,0,B,704,East,21
B014383,Middle,856511,Salaried,2,E,476,East,49
B014384,Low,293970,Salaried,17,F,382,West,53
B014385,Low,278923,Unemployed,21,F,419,West,59
B014386,Middle,978552,Salaried,27,E,485,West,25
B014387,Middle,970739,Salaried,23,C,687,North,57
B014388,Lower-Middle,485811,Self-Employed,15,B,776,Central,38
B014389,Lower-Middle,555525,Salaried,21,D,551,Central,25
B014390,Low,205248,Salaried,13,D,554,West,49
B014391,Middle,639699,Salaried,25,B,771,East,35
B014392,Lower-Middle,445971,Self-Employed,14,D,548,West,52
B014393,Lower-Middle,338296,Business Owner,26,G,300,West,38
B014394,Upper-Middle,1164900,Salaried,2,B,788,South,24
B014395,Upper-Middle,1469514,Freelancer,11,C,666,East,57
B014396,Lower-Middle,376701,Self-Employed,12,C,620,North,59
B014397,Middle,605867,Self-Employed,11,B,725,North,46
B014398,Low,193993,Salaried,24,E,520,East,24
B014399,Lower-Middle,467606,Freelancer,11,E,506,West,42
B014400,Middle,795742,Salaried,28,B,747,West,43
B014401,Low,197161,Salaried,11,E,496,Central,55
B014402,Lower-Middle,515094,Self-Employed,5,C,693,South,57
B014403,Upper-Middle,1206431,Freelancer,28,D,557,East,62
B014404,Upper-Middle,1573989,Salaried,20,D,592,Central,41
B014405,High,2248209,Salaried,15,F,378,North,53
B014406,Upper-Middle,1058130,Freelancer,15,B,771,West,64
B014407,Lower-Middle,408465,Business Owner,12,D,607,South,35
B014408,Middle,943892,Self-Employed,28,D,610,South,52
B014409,Lower-Middle,521700,Salaried,25,F,395,East,62
B014410,Middle,881548,Salaried,13,E,508,South,35
B014411,Lower-Middle,323148,Freelancer,21,F,412,East,27
B014412,Low,176826,Salaried,6,A,836,West,24
B014413,Low,248552,Business Owner,12,C,638,East,32
B014414,Upper-Middle,1546668,Self-Employed,1,C,702,East,57
B014415,Low,211658,Freelancer,9,D,579,South,43
B014416,Middle,966571,Self-Employed,22,E,484,North,59
B014417,Upper-Middle,1777236,Salaried,10,D,593,South,50
B014418,Upper-Middle,1122486,Business Owner,21,A,900,East,48
B014419,Lower-Middle,366934,Unemployed,29,D,528,South,23
B014420,Lower-Middle,592801,Freelancer,27,A,898,North,35
B014421,High,3568799,Salaried,10,A,847,East,42
B014422,Middle,693261,Salaried,1,E,493,East,45
B014423,Lower-Middle,569752,Business Owner,27,E,466,Central,53
B014424,High,3205321,Self-Employed,29,C,631,Central,21
B014425,Lower-Middle,465768,Salaried,28,D,592,East,50
B014426,Lower-Middle,523373,Salaried,5,D,571,North,39
B014427,Low,183477,Salaried,2,A,835,West,61
B014428,Low,211220,Salaried,16,D,558,East,64
B014429,Lower-Middle,427540,Salaried,19,A,804,East,25
B014430,Middle,758945,Freelancer,16,E,486,West,30
B014431,Lower-Middle,328247,Self-Employed,1,E,493,West,57
B014432,Middle,766096,Salaried,1,C,688,East,51
B014433,Upper-Middle,1119453,Self-Employed,11,C,676,Central,23
B014434,Upper-Middle,1500297,Salaried,18,B,761,South,25
B014435,Low,285819,Business Owner,7,G,300,West,31
B014436,Upper-Middle,1593768,Freelancer,10,E,513,East,53
B014437,Low,216317,Salaried,17,E,481,Central,32
B014438,Middle,789077,Unemployed,25,C,675,Central,40
B014439,Lower-Middle,482448,Salaried,15,E,472,South,58
B014440,Middle,979125,Business Owner,15,D,602,Central,35
B014441,Lower-Middle,586051,Freelancer,7,C,700,East,44
B014442,Middle,883035,Business Owner,2,C,655,South,43
B014443,Low,215932,Salaried,20,C,710,West,45
B014444,Low,183124,Salaried,16,C,695,Central,57
B014445,Middle,667991,Salaried,5,B,811,West,61
B014446,Lower-Middle,302382,Salaried,28,C,704,North,57
B014447,Middle,746203,Salaried,13,D,581,East,45
B014448,Middle,624437,Salaried,24,B,730,South,36
B014449,Middle,877631,Self-Employed,8,B,771,South,60
B014450,Upper-Middle,1117880,Salaried,22,D,540,West,48
B014451,Upper-Middle,1648557,Salaried,6,D,606,North,52
B014452,High,2464357,Self-Employed,27,C,677,Central,35
B014453,Low,278839,Salaried,22,F,387,Central,62
B014454,Middle,606436,Self-Employed,21,C,665,North,40
B014455,Upper-Middle,1083144,Business Owner,11,C,704,South,32
B014456,Lower-Middle,535644,Self-Employed,4,B,771,South,49
B014457,Lower-Middle,491058,Salaried,19,C,670,North,31
B014458,Lower-Middle,342140,Business Owner,11,C,661,North,32
B014459,Middle,960069,Self-Employed,19,F,405,West,36
B014460,Lower-Middle,501983,Salaried,2,F,421,East,35
B014461,Middle,800702,Business Owner,7,C,684,South,25
B014462,Middle,890583,Business Owner,14,C,645,East,28
B014463,Middle,852064,Salaried,16,B,774,South,58
B014464,Lower-Middle,300505,Salaried,7,E,468,East,47
B014465,Upper-Middle,1717077,Business Owner,14,F,402,North,30
B014466,Middle,933717,Self-Employed,21,C,621,North,58
B014467,Low,236704,Self-Employed,0,F,393,Central,21
B014468,Lower-Middle,457810,Salaried,2,B,746,South,61
B014469,Lower-Middle,541452,Salaried,15,D,552,South,54
B014470,High,2115564,Self-Employed,2,A,842,West,62
B014471,Lower-Middle,583234,Business Owner,2,D,604,East,41
B014472,Low,290345,Salaried,28,D,563,North,55
B014473,Low,214749,Freelancer,5,D,545,West,34
B014474,Low,239485,Business Owner,25,E,530,North,41
B014475,Lower-Middle,498514,Business Owner,12,A,841,East,62
B014476,Upper-Middle,1630952,Business Owner,10,C,702,South,56
B014477,Middle,930968,Salaried,18,D,556,West,43
B014478,Upper-Middle,1565315,Salaried,0,D,607,East,32
B014479,Low,272706,Salaried,9,F,422,East,42
B014480,Middle,711151,Salaried,8,E,512,Central,43
B014481,Upper-Middle,1393307,Salaried,0,C,685,East,49
B014482,Middle,954691,Business Owner,7,D,607,North,61
B014483,Upper-Middle,1552575,Business Owner,10,D,578,North,24
B014484,Lower-Middle,529018,Salaried,22,A,846,South,46
B014485,Middle,781230,Salaried,12,C,690,North,36
B014486,Middle,809460,Self-Employed,14,B,804,Central,47
B014487,Low,170976,Business Owner,6,B,835,West,30
B014488,Upper-Middle,1524508,Freelancer,17,E,496,West,48
B014489,Lower-Middle,479095,Salaried,27,D,562,West,23
B014490,Low,296748,Salaried,26,F,398,West,56
B014491,Upper-Middle,1400910,Freelancer,28,F,383,South,37
B014492,Middle,790869,Salaried,12,E,490,North,24
B014493,Upper-Middle,1417722,Business Owner,25,E,490,North,46
B014494,Upper-Middle,1696365,Salaried,0,B,768,East,37
B014495,Lower-Middle,469528,Salaried,13,C,681,South,61
B014496,Middle,787591,Self-Employed,28,E,499,Central,62
B014497,High,2428384,Business Owner,17,C,636,Central,49
B014498,Lower-Middle,599786,Salaried,15,C,652,West,63
B014499,Middle,876745,Business Owner,29,F,375,East,25
B014500,High,2051073,Freelancer,3,E,507,Central,45
B014501,Low,169276,Business Owner,23,B,713,East,55
B014502,High,3027998,Freelancer,25,E,523,East,34
B014503,Middle,862894,Freelancer,19,E,507,West,40
B014504,Upper-Middle,1260813,Business Owner,5,F,407,South,58
B014505,Middle,605527,Self-Employed,29,D,554,East,60
B014506,Middle,851316,Business Owner,21,A,850,South,60
B014507,Upper-Middle,1110346,Unemployed,19,E,453,North,52
B014508,Low,230510,Self-Employed,10,D,603,West,34
B014509,Middle,963562,Salaried,1,C,671,Central,26
B014510,High,2876391,Salaried,28,E,531,East,53
B014511,High,2151790,Business Owner,24,D,618,North,22
B014512,High,2970128,Unemployed,17,F,407,South,62
B014513,Middle,639917,Salaried,11,F,422,Central,30
B014514,Middle,920299,Unemployed,8,B,802,West,40
B014515,Middle,810767,Salaried,10,C,634,South,64
B014516,Middle,753935,Salaried,10,B,755,Central,24
B014517,Middle,819197,Freelancer,12,C,668,North,46
B014518,Low,179423,Freelancer,14,B,781,East,57
B014519,Low,195365,Self-Employed,0,D,587,East,28
B014520,Middle,737592,Freelancer,26,A,856,North,50
B014521,Lower-Middle,488682,Business Owner,10,E,457,North,53
B014522,Lower-Middle,478055,Freelancer,12,B,743,West,54
B014523,Lower-Middle,336148,Freelancer,28,C,687,North,30
B014524,Upper-Middle,1709196,Salaried,17,B,760,East,50
B014525,High,2351359,Salaried,9,C,661,West,45
B014526,Middle,946989,Salaried,5,A,845,East,39
B014527,High,2556900,Salaried,10,E,514,South,42
B014528,Upper-Middle,1411922,Salaried,5,C,683,Central,63
B014529,Lower-Middle,442010,Salaried,18,F,386,East,22
B014530,Low,249663,Salaried,3,A,900,East,48
B014531,Lower-Middle,378562,Self-Employed,1,B,761,West,45
B014532,Low,248309,Salaried,5,E,473,South,44
B014533,Middle,772932,Salaried,15,C,652,South,60
B014534,Lower-Middle,520855,Salaried,10,A,864,Central,45
B014535,High,3022912,Salaried,26,A,875,South,57
B014536,Middle,913808,Self-Employed,9,F,434,West,54
B014537,Lower-Middle,565275,Freelancer,5,C,692,West,56
B014538,High,2720012,Self-Employed,22,C,681,South,47
B014539,High,2230133,Self-Employed,20,F,375,South,21
B014540,Upper-Middle,1058020,Unemployed,19,D,605,South,24
B014541,Upper-Middle,1278227,Business Owner,14,E,498,East,43
B014542,High,3068347,Salaried,7,C,691,West,33
B014543,Middle,881322,Salaried,21,D,587,West,31
B014544,Upper-Middle,1514679,Self-Employed,7,D,577,South,43
B014545,Low,177265,Self-Employed,14,B,759,East,41
B014546,Middle,795535,Business Owner,8,D,589,West,28
B014547,Middle,907883,Salaried,14,F,398,North,41
B014548,Low,267989,Unemployed,11,C,635,North,58
B014549,Low,239626,Salaried,2,D,630,North,27
B014550,Low,169999,Freelancer,15,C,649,North,55
B014551,Lower-Middle,432560,Self-Employed,17,D,535,Central,55
B014552,Low,150014,Salaried,20,D,568,South,54
B014553,Lower-Middle,505354,Salaried,20,C,643,Central,27
B014554,Upper-Middle,1303339,Salaried,17,A,900,Central,41
B014555,Middle,678602,Salaried,18,C,666,South,61
B014556,Middle,690877,Freelancer,9,C,694,North,33
B014557,Low,151031,Salaried,7,E,494,South,42
B014558,Upper-Middle,1672554,Salaried,15,C,615,West,57
B014559,Low,150672,Salaried,5,C,696,East,46
B014560,Lower-Middle,406653,Self-Employed,26,C,641,Central,36
B014561,Middle,854067,Salaried,26,C,682,South,26
B014562,High,3598780,Salaried,17,E,453,North,45
B014563,High,3902823,Freelancer,22,D,585,West,42
B014564,Upper-Middle,1224553,Salaried,3,E,487,Central,33
B014565,Middle,600463,Freelancer,11,B,755,East,34
B014566,Middle,896193,Salaried,15,E,489,West,64
B014567,Middle,803243,Self-Employed,3,C,655,East,48
B014568,Low,212566,Self-Employed,28,A,792,South,52
B014569,Lower-Middle,512027,Salaried,29,D,599,East,23
B014570,High,3985189,Self-Employed,16,A,878,Central,63
B014571,High,2296847,Salaried,29,A,858,Central,34
B014572,Lower-Middle,488317,Salaried,4,A,813,Central,63
B014573,Lower-Middle,478814,Freelancer,21,D,569,East,62
B014574,Lower-Middle,484623,Freelancer,24,B,766,North,30
B014575,Middle,811885,Salaried,5,E,464,East,35
B014576,Lower-Middle,592294,Self-Employed,8,C,685,Central,53
B014577,Middle,701364,Salaried,9,C,693,Central,43
B014578,Low,280923,Salaried,11,D,562,East,41
B014579,Low,248962,Salaried,8,E,520,North,38
B014580,Lower-Middle,572118,Self-Employed,29,D,566,Central,48
B014581,Upper-Middle,1637076,Business Owner,3,B,756,Central,50
B014582,Lower-Middle,497820,Salaried,5,E,490,East,41
B014583,Middle,618570,Freelancer,14,D,609,East,46
B014584,Middle,841945,Business Owner,10,G,305,West,23
B014585,Upper-Middle,1177620,Salaried,24,D,614,South,37
B014586,Lower-Middle,401720,Salaried,28,C,649,Central,50
B014587,Upper-Middle,1317980,Self-Employed,9,E,548,South,54
B014588,Lower-Middle,562187,Salaried,26,A,816,West,42
B014589,Middle,974581,Salaried,19,E,504,West,50
B014590,Middle,908652,Salaried,0,D,570,North,26
B014591,High,2133931,Salaried,0,B,702,North,48
B014592,High,2668903,Self-Employed,23,A,861,West,49
B014593,Upper-Middle,1004207,Self-Employed,1,A,865,East,45
B014594,High,3685402,Business Owner,3,A,876,Central,28
B014595,Low,170686,Freelancer,21,D,568,West,60
B014596,Middle,859311,Business Owner,17,E,493,Central,59
B014597,Lower-Middle,459343,Salaried,14,B,780,North,62
B014598,Lower-Middle,375943,Self-Employed,21,B,755,West,21
B014599,Middle,832049,Salaried,2,E,477,East,24
B014600,Upper-Middle,1242577,Freelancer,14,B,765,South,39
B014601,Middle,725594,Self-Employed,8,E,530,South,63
B014602,Upper-Middle,1105828,Salaried,29,A,837,Central,36
B014603,Middle,819365,Business Owner,0,E,485,East,35
B014604,High,3773422,Salaried,15,E,465,North,59
B014605,Upper-Middle,1276851,Unemployed,1,B,763,East,22
B014606,Upper-Middle,1461287,Salaried,4,C,696,West,53
B014607,Lower-Middle,412891,Salaried,10,C,630,West,45
B014608,Middle,712587,Freelancer,1,B,753,East,32
B014609,Upper-Middle,1393455,Salaried,19,C,695,West,50
B014610,High,2357404,Salaried,20,D,568,Central,35
B014611,Low,253631,Self-Employed,24,E,474,North,57
B014612,Lower-Middle,573815,Self-Employed,12,B,746,East,49
B014613,Lower-Middle,425708,Salaried,17,E,506,Central,21
B014614,Lower-Middle,502698,Salaried,20,C,674,East,63
B014615,Upper-Middle,1196174,Salaried,25,A,878,Central,54
B014616,Low,227481,Salaried,19,B,749,Central,38
B014617,Lower-Middle,478130,Salaried,3,C,672,North,48
B014618,Middle,935285,Salaried,11,A,848,South,57
B014619,Lower-Middle,506897,Business Owner,2,A,861,South,42
B014620,Low,193903,Self-Employed,11,C,631,East,52
B014621,Middle,912024,Salaried,14,F,401,West,57
B014622,Middle,939225,Salaried,14,D,591,Central,52
B014623,High,3007003,Salaried,3,F,320,East,42
B014624,Upper-Middle,1455444,Salaried,13,A,836,North,31
B014625,High,3295036,Freelancer,0,F,400,Central,30
B014626,Lower-Middle,440019,Salaried,6,B,772,South,22
B014627,Upper-Middle,1460362,Freelancer,22,B,793,South,41
B014628,Middle,876797,Self-Employed,0,B,817,Central,41
B014629,Middle,708861,Business Owner,13,C,675,Central,37
B014630,Middle,633252,Freelancer,24,B,776,Central,47
B014631,Lower-Middle,393841,Business Owner,1,E,486,Central,34
B014632,Low,209654,Self-Employed,25,E,509,North,42
B014633,Upper-Middle,1714431,Salaried,24,C,667,North,55
B014634,Upper-Middle,1725683,Self-Employed,22,E,540,East,37
B014635,Low,242673,Salaried,6,B,797,Central,23
B014636,Middle,638464,Salaried,11,A,855,South,33
B014637,Upper-Middle,1111324,Freelancer,21,B,752,South,39
B014638,Middle,600848,Self-Employed,15,B,765,Central,58
B014639,Lower-Middle,433911,Salaried,8,A,840,Central,23
B014640,Upper-Middle,1538692,Freelancer,1,B,766,East,28
B014641,Middle,975669,Salaried,22,C,642,East,32
B014642,Middle,689825,Freelancer,28,E,526,South,21
B014643,Middle,654723,Business Owner,26,E,476,Central,61
B014644,Middle,707456,Salaried,9,G,327,Central,25
B014645,Low,231506,Salaried,20,A,794,South,49
B014646,High,1882025,Freelancer,20,A,830,West,40
B014647,Lower-Middle,548809,Salaried,17,D,625,East,58
B014648,Upper-Middle,1493856,Unemployed,13,D,591,West,45
B014649,Upper-Middle,1612948,Salaried,20,B,802,East,59
B014650,Middle,981133,Salaried,2,E,490,West,51
B014651,Middle,890884,Self-Employed,17,G,303,West,57
B014652,Low,271472,Salaried,20,C,695,East,45
B014653,Lower-Middle,496295,Salaried,14,F,405,South,24
B014654,Middle,710310,Self-Employed,7,B,757,North,48
B014655,Low,181682,Salaried,10,C,714,Central,37
B014656,Low,296833,Salaried,18,B,803,West,26
B014657,High,2706881,Business Owner,28,D,617,East,40
B014658,Lower-Middle,452000,Salaried,25,A,840,East,40
B014659,Lower-Middle,361644,Self-Employed,19,D,500,East,64
B014660,Lower-Middle,335121,Self-Employed,10,B,744,East,52
B014661,Middle,779320,Self-Employed,16,C,666,East,55
B014662,Middle,853789,Salaried,25,D,560,Central,35
B014663,Upper-Middle,1698507,Freelancer,13,C,658,East,40
B014664,Middle,731630,Salaried,11,D,600,West,32
B014665,Low,210333,Freelancer,28,G,300,East,43
B014666,Middle,948170,Business Owner,11,F,375,West,33
B014667,Low,256276,Business Owner,12,G,301,North,34
B014668,Upper-Middle,1226715,Salaried,26,B,759,West,37
B014669,Low,287380,Salaried,9,D,628,South,62
B014670,Lower-Middle,314360,Salaried,21,E,479,East,21
B014671,Middle,857523,Self-Employed,14,F,435,West,59
B014672,Lower-Middle,591681,Salaried,17,B,760,East,60
B014673,Middle,623542,Salaried,17,G,324,North,32
B014674,Middle,821094,Salaried,4,C,694,East,30
B014675,High,2610818,Salaried,12,E,551,North,32
B014676,Low,211783,Salaried,1,D,561,South,58
B014677,Middle,695295,Salaried,13,C,681,East,27
B014678,Middle,962419,Salaried,21,B,780,West,23
B014679,Low,173892,Salaried,17,B,729,East,27
B014680,Middle,632912,Salaried,12,D,540,South,33
B014681,Upper-Middle,1080029,Self-Employed,8,D,536,North,51
B014682,Upper-Middle,1032189,Freelancer,2,C,619,North,44
B014683,High,3052353,Salaried,9,D,563,East,42
B014684,Middle,701551,Self-Employed,2,D,598,Central,27
B014685,Lower-Middle,570124,Salaried,27,B,746,Central,54
B014686,High,3509015,Self-Employed,0,C,664,East,64
B014687,Lower-Middle,483079,Salaried,8,C,660,South,37
B014688,Middle,708015,Business Owner,15,C,692,South,45
B014689,Upper-Middle,1769295,Business Owner,10,F,417,East,34
B014690,Upper-Middle,1133493,Self-Employed,23,F,409,West,56
B014691,High,3848507,Salaried,18,D,618,East,46
B014692,Low,198857,Business Owner,22,C,664,East,33
B014693,Middle,881690,Salaried,25,E,505,West,34
B014694,Lower-Middle,511026,Self-Employed,7,B,750,Central,29
B014695,Upper-Middle,1428430,Business Owner,27,D,552,East,62
B014696,Middle,733486,Self-Employed,20,G,323,North,58
B014697,Lower-Middle,376950,Business Owner,4,F,401,Central,39
B014698,Upper-Middle,1347976,Self-Employed,28,F,395,Central,30
B014699,Middle,963475,Business Owner,27,A,857,East,29
B014700,Middle,726415,Salaried,24,C,675,North,37
B014701,High,3150169,Salaried,15,E,486,Central,24
B014702,Middle,632444,Salaried,12,B,712,North,53
B014703,Middle,669053,Self-Employed,15,E,470,Central,24
B014704,Low,152140,Self-Employed,21,C,667,North,31
B014705,Lower-Middle,574046,Self-Employed,6,F,406,North,38
B014706,Low,242626,Self-Employed,4,C,676,South,49
B014707,Lower-Middle,522893,Salaried,14,B,735,East,39
B014708,Lower-Middle,516365,Salaried,23,F,392,Central,63
B014709,Middle,608102,Freelancer,25,E,411,North,37
B014710,Middle,787926,Salaried,6,C,679,South,44
B014711,Low,284350,Salaried,10,G,333,West,42
B014712,Middle,893373,Business Owner,11,D,612,East,32
B014713,High,3351411,Salaried,21,D,552,Central,47
B014714,Lower-Middle,486231,Salaried,17,C,643,East,62
B014715,Middle,716974,Self-Employed,9,E,516,West,29
B014716,Low,204392,Salaried,16,D,610,South,61
B014717,Middle,600397,Freelancer,7,D,573,South,57
B014718,Upper-Middle,1541363,Freelancer,16,F,404,East,48
B014719,Low,188972,Salaried,28,C,684,West,53
B014720,Lower-Middle,408647,Freelancer,23,E,458,Central,54
B014721,Upper-Middle,1067221,Salaried,18,E,504,South,36
B014722,Lower-Middle,562588,Salaried,6,A,875,West,54
B014723,Middle,669387,Self-Employed,3,E,484,South,40
B014724,Middle,778058,Self-Employed,26,E,533,South,40
B014725,Low,204188,Salaried,15,D,572,North,61
B014726,Upper-Middle,1162892,Salaried,1,B,718,South,32
B014727,Middle,939170,Salaried,13,A,848,West,24
B014728,Low,188406,Salaried,4,A,816,East,23
B014729,High,2495214,Salaried,15,C,681,Central,38
B014730,Middle,930790,Freelancer,29,D,607,South,23
B014731,Upper-Middle,1333642,Business Owner,5,D,551,East,61
B014732,Lower-Middle,470243,Salaried,22,D,600,North,23
B014733,Low,265731,Salaried,17,C,685,South,55
B014734,Upper-Middle,1282482,Salaried,4,D,562,North,31
B014735,Middle,781397,Salaried,8,F,395,South,53
B014736,Lower-Middle,398494,Self-Employed,13,E,493,North,25
B014737,Upper-Middle,1071268,Business Owner,24,E,494,West,62
B014738,Middle,872804,Salaried,0,C,660,Central,23
B014739,Lower-Middle,411169,Freelancer,16,F,383,North,36
B014740,Upper-Middle,1043649,Business Owner,15,F,370,South,46
B014741,Middle,982557,Salaried,16,F,376,Central,48
B014742,Middle,779055,Freelancer,29,D,565,North,35
